,id,Type,Region,tags.generator:method,power_output_MW,tags.generator:source,tags.generator:type,tags.power,tags.location,tags.generator:solar:tracking,other_tags,geometry,Country
18575,11093048800,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.34849619999994 7.835859399999987),TH
18576,11093048801,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.35305579999994 7.832302899999987),TH
18577,11093048802,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.35402569999994 7.830198699999987),TH
18578,11093048803,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.35539639999993 7.823830699999987),TH
18579,11093049074,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32969579999994 7.947618899999987),TH
18580,11093049078,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32907329999993 7.955817299999986),TH
18581,11093049083,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32696069999992 7.967715799999986),TH
18582,11093049084,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32378209999992 7.971126899999986),TH
18583,11093049085,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32281189999992 7.986070899999986),TH
18584,11093049086,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31747119999991 7.985865499999987),TH
18585,11093049087,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31384059999992 7.985061299999987),TH
18586,11093049088,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.32153889999992 7.992109199999986),TH
18587,11093049089,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31780159999992 7.996637099999987),TH
18588,11093049090,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31833379999992 8.001385299999987),TH
18589,11093115647,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30121369999992 8.012188299999986),TH
18590,11093115648,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30150849999993 8.020685299999986),TH
18591,11093115652,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30938449999992 8.019251299999986),TH
18592,11093115653,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31140559999992 8.046221399999986),TH
18593,11093115654,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.31051719999992 8.061128399999985),TH
18594,11093115662,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 35"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30767719999993 8.078568299999988),TH
18595,11093115666,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 34"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30048 8.086683299999986),TH
18596,11093115667,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 33"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30454029999994 8.099892599999986),TH
18597,11093115674,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 32"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.301576 8.107188499999985),TH
18598,11093140818,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.30212609999994 8.112984299999985),TH
18599,11093140819,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.29941239999994 8.122952499999984),TH
18600,11093140823,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.29889709999993 8.134171699999984),TH
18601,11093140824,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 29"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.28986389999993 8.132539399999983),TH
18602,11093140825,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 27"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.29842229999993 8.139254199999982),TH
18603,11093140826,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.29376929999992 8.142126399999983),TH
18604,11093140850,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 25"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.29652369999991 8.147095799999981),TH
18605,11093140851,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2930818999999 8.15775229999998),TH
18606,11093140852,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2917026999999 8.16336839999998),TH
18607,11093140853,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2890973999999 8.171984),TH
18608,11093140854,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.279027 8.172952199999981),TH
18609,11093140855,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2767920999999 8.187074299999981),TH
18610,11093140856,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2765438999999 8.192006499999982),TH
18611,11093140863,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 15"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.28757069999989 8.193529199999983),TH
18612,11093197401,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 15"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2837692999999 8.199229599999983),TH
18613,11093208694,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2707609999999 8.221391599999981),TH
18614,11093208700,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26799059999989 8.22510679999998),TH
18615,11093223906,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 16"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.27703019999988 8.20121309999998),TH
18616,11093223911,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 17"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.27287889999987 8.20406159999998),TH
18617,11093251108,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26152139999986 8.237392599999982),TH
18618,11093251109,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26331809999986 8.253580699999983),TH
18619,11093251113,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26286179999985 8.257059299999984),TH
18620,11093251114,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26255349999985 8.260805799999984),TH
18621,11093251119,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26656189999987 8.269108899999983),TH
18622,11093251123,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.25749199999987 8.278151699999981),TH
18623,11093251127,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.name"": ""WTG 06"", ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26571909999987 8.281898),TH
18624,11093251132,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26432189999987 8.28607359999998),TH
18625,11093251133,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26366759999988 8.289718899999981),TH
18626,11093251140,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.26063389999989 8.29167189999998),TH
18627,11093251141,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2562870999999 8.28812789999998),TH
18628,11093251306,node,TH,wind_turbine,1.0,wind,NULL,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Vestas"", ""tags.manufacturer:type"": ""V110"", ""tags.rotor:diameter"": ""110"", ""tags.height:hub"": ""137"" }",POINT (100.2613571999999 8.295807799999979),TH
18629,11093375427,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4477587999999 15.18082169999998),TH
18630,11093375428,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4493277999999 15.17893379999998),TH
18631,11093375434,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45671549999992 15.180457799999978),TH
18632,11093375435,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45804539999992 15.178212399999978),TH
18633,11093375442,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45392359999992 15.18599939999998),TH
18634,11093375443,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45322559999993 15.18852409999998),TH
18635,11093375444,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45253289999992 15.190624),TH
18636,11093375445,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.45292349999993 15.19340859999998),TH
18637,11093375446,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.44072189999993 15.18500639999998),TH
18638,11093375447,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.43981619999992 15.182001799999979),TH
18639,11093375452,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.44058809999991 15.179831499999981),TH
18640,11093375459,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4486692999999 15.17630969999998),TH
18641,11093375460,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4514577999999 15.17495469999998),TH
18642,11093375461,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4529508999999 15.17254039999998),TH
18643,11093375462,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4547408999999 15.17058619999998),TH
18644,11093375463,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.name"": ""WTG 31A"", ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4552954999999 15.168112),TH
18645,11093375464,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.4563348999999 15.165911),TH
18646,11093375470,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.44839009999991 15.167817),TH
18647,11093375471,node,TH,wind_turbine,2.0,wind,horizontal_axis,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Siemens"", ""tags.manufacturer:type"": ""SWT-2.3-101"", ""tags.frequency"": ""50"", ""tags.rotor:diameter"": ""101"", ""tags.height:hub"": ""99.5"" }",POINT (101.44883329999992 15.16538529999998),TH
